827,Harry Potter and the Chamber of Secrets (2002),"['Adventure', 'Fantasy']"
828,Die Another Day (2002),"['Action', 'Adventure', 'Thriller']"
829,Adaptation (2002),"['Comedy', 'Drama', 'Romance']"
830,Equilibrium (2002),"['Action', 'Sci-Fi', 'Thriller']"
831,About Schmidt (2002),"['Comedy', 'Drama']"
832,"Lord of the Rings: The Two Towers, The (2002)","['Adventure', 'Fantasy']"
833,Gangs of New York (2002),"['Crime', 'Drama']"
834,My Neighbor Totoro (Tonari no Totoro) (1988),"['Animation', 'Children', 'Drama', 'Fantasy']"
835,Catch Me If You Can (2002),"['Crime', 'Drama']"
836,Chicago (2002),"['Comedy', 'Crime', 'Drama', 'Musical']"
837,"Pianist, The (2002)","['Drama', 'War']"
838,City of God (Cidade de Deus) (2002),"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']"
839,Daredevil (2003),"['Action', 'Crime']"
840,Old School (2003),['Comedy']
841,Bend It Like Beckham (2002),"['Comedy', 'Drama', 'Romance']"
842,Phone Booth (2002),"['Drama', 'Thriller']"
843,Identity (2003),"['Crime', 'Horror', 'Mystery', 'Thriller']"
844,X2: X-Men United (2003),"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
845,"Matrix Reloaded, The (2003)","['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'IMAX']"
846,Bruce Almighty (2003),"['Comedy', 'Drama', 'Fantasy', 'Romance']"
847,Finding Nemo (2003),"['Adventure', 'Animation', 'Children', 'Comedy']"
848,"Italian Job, The (2003)","['Action', 'Crime']"
849,28 Days Later (2002),"['Action', 'Horror', 'Sci-Fi']"
850,Hulk (2003),"['Action', 'Adventure', 'Sci-Fi']"
851,Terminator 3: Rise of the Machines (2003),"['Action', 'Adventure', 'Sci-Fi']"
852,Pirates of the Caribbean: The Curse of the Black Pearl (2003),"['Action', 'Adventure', 'Comedy', 'Fantasy']"
853,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)","['Action', 'Fantasy', 'Sci-Fi']"
854,Lost in Translation (2003),"['Comedy', 'Drama', 'Romance']"
855,Monty Python's The Meaning of Life (1983),['Comedy']
856,School of Rock (2003),"['Comedy', 'Musical']"
857,Mystic River (2003),"['Crime', 'Drama', 'Mystery']"
858,Kill Bill: Vol. 1 (2003),"['Action', 'Crime', 'Thriller']"
859,"Matrix Revolutions, The (2003)","['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'IMAX']"
860,Love Actually (2003),"['Comedy', 'Drama', 'Romance']"
861,Master and Commander: The Far Side of the World (2003),"['Adventure', 'Drama', 'War']"
862,21 Grams (2003),"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']"
863,Bad Santa (2003),"['Comedy', 'Crime']"
864,Battle Royale (Batoru rowaiaru) (2000),"['Action', 'Drama', 'Horror', 'Thriller']"
865,Hero (Ying xiong) (2002),"['Action', 'Adventure', 'Drama']"
866,"Last Samurai, The (2003)","['Action', 'Adventure', 'Drama', 'War']"
867,Big Fish (2003),"['Drama', 'Fantasy', 'Romance']"
868,"Lord of the Rings: The Return of the King, The (2003)","['Action', 'Adventure', 'Drama', 'Fantasy']"
869,The Butterfly Effect (2004),"['Drama', 'Sci-Fi', 'Thriller']"
870,50 First Dates (2004),"['Comedy', 'Romance']"
871,Eternal Sunshine of the Spotless Mind (2004),"['Drama', 'Romance', 'Sci-Fi']"
872,Hellboy (2004),"['Action', 'Adventure', 'Fantasy', 'Horror']"
873,Kill Bill: Vol. 2 (2004),"['Action', 'Drama', 'Thriller']"
874,Man on Fire (2004),"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']"
875,Troy (2004),"['Action', 'Adventure', 'Drama', 'War']"
876,Band of Brothers (2001),"['Action', 'Drama', 'War']"
877,Shrek 2 (2004),"['Adventure', 'Animation', 'Children', 'Comedy', 'Musical', 'Romance']"
878,"Day After Tomorrow, The (2004)","['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']"
879,Harry Potter and the Prisoner of Azkaban (2004),"['Adventure', 'Fantasy', 'IMAX']"
880,"Chronicles of Riddick, The (2004)","['Action', 'Sci-Fi', 'Thriller']"
881,Napoleon Dynamite (2004),['Comedy']
882,Super Size Me (2004),"['Comedy', 'Documentary', 'Drama']"
883,Dodgeball: A True Underdog Story (2004),['Comedy']
884,Fahrenheit 9/11 (2004),['Documentary']
885,Spider-Man 2 (2004),"['Action', 'Adventure', 'Sci-Fi', 'IMAX']"
886,Anchorman: The Legend of Ron Burgundy (2004),['Comedy']
887,"I, Robot (2004)","['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
888,"Bourne Supremacy, The (2004)","['Action', 'Crime', 'Thriller']"
889,Garden State (2004),"['Comedy', 'Drama', 'Romance']"
890,Collateral (2004),"['Action', 'Crime', 'Drama', 'Thriller']"
891,Shaun of the Dead (2004),"['Comedy', 'Horror']"
892,Sideways (2004),"['Comedy', 'Drama', 'Romance']"
893,"Incredibles, The (2004)","['Action', 'Adventure', 'Animation', 'Children', 'Comedy']"
894,Ocean's Twelve (2004),"['Action', 'Comedy', 'Crime', 'Thriller']"
895,Old Boy (2003),"['Mystery', 'Thriller']"
896,Million Dollar Baby (2004),['Drama']
897,Hotel Rwanda (2004),"['Drama', 'War']"
898,Charlie and the Chocolate Factory (2005),"['Adventure', 'Children', 'Comedy', 'Fantasy', 'IMAX']"
899,"Life Aquatic with Steve Zissou, The (2004)","['Adventure', 'Comedy', 'Fantasy']"
900,Howl's Moving Castle (Hauru no ugoku shiro) (2004),"['Adventure', 'Animation', 'Fantasy', 'Romance']"
901,Sin City (2005),"['Action', 'Crime', 'Film-Noir', 'Mystery', 'Thriller']"
902,"Hitchhiker's Guide to the Galaxy, The (2005)","['Adventure', 'Comedy', 'Sci-Fi']"
903,Crash (2004),"['Crime', 'Drama']"
904,Star Wars: Episode III - Revenge of the Sith (2005),"['Action', 'Adventure', 'Sci-Fi']"
905,Mr. & Mrs. Smith (2005),"['Action', 'Adventure', 'Comedy', 'Romance']"
906,Batman Begins (2005),"['Action', 'Crime', 'IMAX']"
907,War of the Worlds (2005),"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
908,Wedding Crashers (2005),"['Comedy', 'Romance']"
909,Serenity (2005),"['Action', 'Adventure', 'Sci-Fi']"
910,"40-Year-Old Virgin, The (2005)","['Comedy', 'Romance']"
911,Lord of War (2005),"['Action', 'Crime', 'Drama', 'Thriller', 'War']"
912,Kiss Kiss Bang Bang (2005),"['Comedy', 'Crime', 'Mystery', 'Thriller']"
913,Harry Potter and the Goblet of Fire (2005),"['Adventure', 'Fantasy', 'Thriller', 'IMAX']"
914,Walk the Line (2005),"['Drama', 'Musical', 'Romance']"
915,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)","['Adventure', 'Children', 'Fantasy']"
916,King Kong (2005),"['Action', 'Adventure', 'Drama', 'Fantasy', 'Thriller']"
917,V for Vendetta (2006),"['Action', 'Sci-Fi', 'Thriller', 'IMAX']"
918,Thank You for Smoking (2006),"['Comedy', 'Drama']"
919,Inside Man (2006),"['Crime', 'Drama', 'Thriller']"
920,"Lives of Others, The (Das leben der Anderen) (2006)","['Drama', 'Romance', 'Thriller']"
921,Lucky Number Slevin (2006),"['Crime', 'Drama', 'Mystery']"
922,"Da Vinci Code, The (2006)","['Drama', 'Mystery', 'Thriller']"
923,X-Men: The Last Stand (2006),"['Action', 'Sci-Fi', 'Thriller']"
924,Pirates of the Caribbean: Dead Man's Chest (2006),"['Action', 'Adventure', 'Fantasy']"
925,Little Miss Sunshine (2006),"['Adventure', 'Comedy', 'Drama']"
926,Stranger than Fiction (2006),"['Comedy', 'Drama', 'Fantasy', 'Romance']"
927,"Illusionist, The (2006)","['Drama', 'Fantasy', 'Mystery', 'Romance']"
928,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),['Comedy']
929,"Pan's Labyrinth (Laberinto del fauno, El) (2006)","['Drama', 'Fantasy', 'Thriller']"
930,"Departed, The (2006)","['Crime', 'Drama', 'Thriller']"
931,Children of Men (2006),"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']"
932,"Prestige, The (2006)","['Drama', 'Mystery', 'Sci-Fi', 'Thriller']"
933,Casino Royale (2006),"['Action', 'Adventure', 'Thriller']"
934,Blood Diamond (2006),"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller', 'War']"
935,Ratatouille (2007),"['Animation', 'Children', 'Drama']"
936,Hot Fuzz (2007),"['Action', 'Comedy', 'Crime', 'Mystery']"
937,Zodiac (2007),"['Crime', 'Drama', 'Thriller']"
938,300 (2007),"['Action', 'Fantasy', 'War', 'IMAX']"
939,Knocked Up (2007),"['Comedy', 'Drama', 'Romance']"
940,Pirates of the Caribbean: At World's End (2007),"['Action', 'Adventure', 'Comedy', 'Fantasy']"
941,Live Free or Die Hard (2007),"['Action', 'Adventure', 'Crime', 'Thriller']"
942,Transformers (2007),"['Action', 'Sci-Fi', 'Thriller', 'IMAX']"
943,Harry Potter and the Order of the Phoenix (2007),"['Adventure', 'Drama', 'Fantasy', 'IMAX']"
944,Stardust (2007),"['Adventure', 'Comedy', 'Fantasy', 'Romance']"
945,"Simpsons Movie, The (2007)","['Animation', 'Comedy']"
946,"Bourne Ultimatum, The (2007)","['Action', 'Crime', 'Thriller']"
947,Superbad (2007),['Comedy']
948,3:10 to Yuma (2007),"['Action', 'Crime', 'Drama', 'Western']"
949,Into the Wild (2007),"['Action', 'Adventure', 'Drama']"
950,Michael Clayton (2007),"['Drama', 'Thriller']"
951,American Gangster (2007),"['Crime', 'Drama', 'Thriller']"
952,No Country for Old Men (2007),"['Crime', 'Drama']"
953,I Am Legend (2007),"['Action', 'Horror', 'Sci-Fi', 'Thriller', 'IMAX']"
954,Juno (2007),"['Comedy', 'Drama', 'Romance']"
955,There Will Be Blood (2007),"['Drama', 'Western']"
956,In Bruges (2008),"['Comedy', 'Crime', 'Drama', 'Thriller']"
957,"Dark Knight, The (2008)","['Action', 'Crime', 'Drama', 'IMAX']"
958,Iron Man (2008),"['Action', 'Adventure', 'Sci-Fi']"
959,Taken (2008),"['Action', 'Crime', 'Drama', 'Thriller']"
960,Kung Fu Panda (2008),"['Action', 'Animation', 'Children', 'Comedy', 'IMAX']"
961,WALL·E (2008),"['Adventure', 'Animation', 'Children', 'Romance', 'Sci-Fi']"
962,Watchmen (2009),"['Action', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller', 'IMAX']"
963,Slumdog Millionaire (2008),"['Crime', 'Drama', 'Romance']"
964,Gran Torino (2008),"['Crime', 'Drama']"
965,"Curious Case of Benjamin Button, The (2008)","['Drama', 'Fantasy', 'Mystery', 'Romance']"
966,Inglourious Basterds (2009),"['Action', 'Drama', 'War']"
967,Moon (2009),"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']"
968,X-Men Origins: Wolverine (2009),"['Action', 'Sci-Fi', 'Thriller']"
969,Star Trek (2009),"['Action', 'Adventure', 'Sci-Fi', 'IMAX']"
970,Up (2009),"['Adventure', 'Animation', 'Children', 'Drama']"
971,"Hangover, The (2009)","['Comedy', 'Crime']"
972,"Hurt Locker, The (2008)","['Action', 'Drama', 'Thriller', 'War']"
973,(500) Days of Summer (2009),"['Comedy', 'Drama', 'Romance']"
974,Harry Potter and the Half-Blood Prince (2009),"['Adventure', 'Fantasy', 'Mystery', 'Romance', 'IMAX']"
975,District 9 (2009),"['Mystery', 'Sci-Fi', 'Thriller']"
976,Zombieland (2009),"['Action', 'Comedy', 'Horror']"
977,Avatar (2009),"['Action', 'Adventure', 'Sci-Fi', 'IMAX']"
978,Sherlock Holmes (2009),"['Action', 'Crime', 'Mystery', 'Thriller']"
979,Shutter Island (2010),"['Drama', 'Mystery', 'Thriller']"
980,How to Train Your Dragon (2010),"['Adventure', 'Animation', 'Children', 'Fantasy', 'IMAX']"
981,Kick-Ass (2010),"['Action', 'Comedy']"
982,Iron Man 2 (2010),"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'IMAX']"
983,Toy Story 3 (2010),"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'IMAX']"
984,Inception (2010),"['Action', 'Crime', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller', 'IMAX']"
985,"Social Network, The (2010)",['Drama']
986,Black Swan (2010),"['Drama', 'Thriller']"
987,Harry Potter and the Deathly Hallows: Part 1 (2010),"['Action', 'Adventure', 'Fantasy', 'IMAX']"
988,"King's Speech, The (2010)",['Drama']
989,Source Code (2011),"['Action', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']"
990,X-Men: First Class (2011),"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'War']"
991,Harry Potter and the Deathly Hallows: Part 2 (2011),"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery', 'IMAX']"
992,"Avengers, The (2012)","['Action', 'Adventure', 'Sci-Fi', 'IMAX']"
993,"Dark Knight Rises, The (2012)","['Action', 'Adventure', 'Crime', 'IMAX']"
994,Looper (2012),"['Action', 'Crime', 'Sci-Fi']"
995,Django Unchained (2012),"['Action', 'Drama', 'Western']"
996,"Grand Budapest Hotel, The (2014)","['Comedy', 'Drama']"
997,Interstellar (2014),"['Sci-Fi', 'IMAX']"
998,Edge of Tomorrow (2014),"['Action', 'Sci-Fi', 'IMAX']"
999,Guardians of the Galaxy (2014),"['Action', 'Adventure', 'Sci-Fi']"
1000,The Imitation Game (2014),"['Drama', 'Thriller', 'War']"
